date,ticker,firm_low,firm_high,prev_close,atm_iv,call_iv,put_iv,iv_skew,sigma_daily,next_date,actual_close,actual_high,actual_low,rv_1s_low,rv_1s_high,rv_2s_low,rv_2s_high,iv_1s_low,iv_1s_high,iv_2s_low,iv_2s_high,blend_1s_low,blend_1s_high,blend_2s_low,blend_2s_high,firm_hit,iv_1s_hit,iv_2s_hit,rv_1s_hit,rv_2s_hit,blend_1s_hit,blend_2s_hit
2026-01-05,NFLX,89.000000,94.000000,91.000000,,,,,0.016132,2026-01-06,90.650002,91.639999,89.739998,89.531987,92.468013,88.063974,93.936026,,,,,89.531987,92.468013,88.063974,93.936026,True,False,False,True,True,True,True
2026-01-05,TSLA,431.000000,488.000000,438.000000,,,,,0.024669,2026-01-06,432.959991,448.250000,428.779999,427.194990,448.805010,416.389981,459.610019,,,,,427.194990,448.805010,416.389981,459.610019,True,False,False,True,True,True,True
2026-01-05,NVDA,180.000000,196.000000,189.000000,,,,,0.018802,2026-01-06,187.229874,192.159600,186.809898,185.446473,192.553527,181.892946,196.107054,,,,,185.446473,192.553527,181.892946,196.107054,True,False,False,True,True,True,True
2026-01-05,ORCL,181.000000,196.000000,196.000000,,,,,0.035851,2026-01-06,192.566635,193.689738,189.535261,188.973108,203.026892,181.946216,210.053784,,,,,188.973108,203.026892,181.946216,210.053784,True,False,False,True,True,True,True
2026-01-06,MSFT,470.000000,484.000000,473.000000,,,,,0.011015,2026-01-07,481.326508,487.528897,475.830992,467.789865,478.210135,462.579729,483.420271,,,,,467.789865,478.210135,462.579729,483.420271,True,False,False,False,True,False,True
2026-01-06,AAPL,265.000000,277.000000,267.000000,,,,,0.007099,2026-01-07,259.847198,263.190992,259.328174,265.104455,268.895545,263.208911,270.791089,,,,,265.104455,268.895545,263.208911,270.791089,False,False,False,False,False,False,False
2026-01-06,AMZN,226.000000,238.000000,233.000000,,,,,0.014981,2026-01-07,241.559998,245.289993,239.520004,229.509459,236.490541,226.018918,239.981082,,,,,229.509459,236.490541,226.018918,239.981082,False,False,False,False,False,False,False
2026-01-06,META,648.000000,671.000000,659.000000,,,,,0.011058,2026-01-07,647.534912,657.976308,643.661816,651.712711,666.287289,644.425421,673.574579,,,,,651.712711,666.287289,644.425421,673.574579,False,False,False,False,True,False,True
2026-01-06,GOOGL,308.000000,324.000000,317.000000,,,,,0.013599,2026-01-07,321.561432,325.725994,313.781550,312.689161,321.310839,308.378322,325.621678,,,,,312.689161,321.310839,308.378322,325.621678,True,False,False,False,True,False,True
2026-01-06,NFLX,88.000000,93.000000,91.000000,,,,,0.015228,2026-01-07,90.730003,92.419998,90.059998,89.614270,92.385730,88.228539,93.771461,,,,,89.614270,92.385730,88.228539,93.771461,True,False,False,True,True,True,True
2026-01-06,TSLA,431.000000,490.000000,452.000000,,,,,0.026343,2026-01-07,431.410004,438.369995,431.290009,440.092946,463.907054,428.185891,475.814109,,,,,440.092946,463.907054,428.185891,475.814109,True,False,False,False,True,False,True
2026-01-06,NVDA,182.000000,195.000000,188.000000,,,,,0.018791,2026-01-07,189.099762,191.359634,186.549897,184.467350,191.532650,180.934700,195.065300,,,,,184.467350,191.532650,180.934700,195.065300,True,False,False,True,True,True,True
2026-01-06,ORCL,186.000000,199.000000,193.000000,,,,,0.035643,2026-01-07,191.662186,194.474903,190.827320,186.120987,199.879013,179.241974,206.758026,,,,,186.120987,199.879013,179.241974,206.758026,True,False,False,True,True,True,True
2026-01-07,MSFT,469.000000,486.000000,479.000000,,,,,0.010616,2026-01-08,475.990265,480.520111,473.750240,473.914872,484.085128,468.829745,489.170255,,,,,473.914872,484.085128,468.829745,489.170255,True,False,False,True,True,True,True
2026-01-07,AAPL,260.000000,273.000000,262.000000,,,,,0.007178,2026-01-08,258.559631,258.809168,255.225814,260.119367,263.880633,258.238733,265.761267,,,,,260.119367,263.880633,258.238733,265.761267,False,False,False,False,True,False,True
2026-01-07,AMZN,229.000000,243.000000,241.000000,,,,,0.014613,2026-01-08,246.289993,246.410004,241.880005,237.478297,244.521703,233.956595,248.043405,,,,,237.478297,244.521703,233.956595,248.043405,False,False,False,False,True,False,True
2026-01-07,META,649.000000,672.000000,661.000000,,,,,0.011551,2026-01-08,644.909607,645.947733,634.587992,653.364485,668.635515,645.728969,676.271031,,,,,653.364485,668.635515,645.728969,676.271031,False,False,False,False,False,False,False
2026-01-07,GOOGL,310.000000,321.000000,314.000000,,,,,0.013692,2026-01-08,325.016937,329.890598,321.082057,309.700762,318.299238,305.401524,322.598476,,,,,309.700762,318.299238,305.401524,322.598476,False,False,False,False,False,False,False
2026-01-07,NFLX,88.000000,93.000000,91.000000,,,,,0.013584,2026-01-08,90.529999,91.250000,89.580002,89.763862,92.236138,88.527723,93.472277,,,,,89.763862,92.236138,88.527723,93.472277,True,False,False,True,True,True,True
2026-01-07,TSLA,421.000000,459.000000,433.000000,,,,,0.025271,2026-01-08,435.799988,436.890015,424.369995,422.057696,443.942304,411.115392,454.884608,,,,,422.057696,443.942304,411.115392,454.884608,True,False,False,True,True,True,True
2026-01-07,NVDA,183.000000,194.000000,187.000000,,,,,0.018540,2026-01-08,185.029984,189.539749,183.700069,183.533034,190.466966,180.066069,193.933931,,,,,183.533034,190.466966,180.066069,193.933931,True,False,False,True,True,True,True
2026-01-07,ORCL,189.000000,199.000000,194.000000,,,,,0.035369,2026-01-08,188.491669,189.783732,185.013046,187.138352,200.861648,180.276704,207.723296,,,,,187.138352,200.861648,180.276704,207.723296,False,False,False,True,True,True,True
2026-01-08,MSFT,469.000000,488.000000,483.000000,,,,,0.010840,2026-01-09,477.155090,477.692705,470.106493,477.764306,488.235694,472.528612,493.471388,,,,,477.764306,488.235694,472.528612,493.471388,True,False,False,False,True,False,True
2026-01-08,AAPL,257.000000,269.000000,260.000000,,,,,0.007186,2026-01-09,258.889008,259.727446,255.744855,258.131613,261.868387,256.263227,263.736773,,,,,258.131613,261.868387,256.263227,263.736773,True,False,False,True,True,True,True
2026-01-08,AMZN,232.000000,244.000000,242.000000,,,,,0.015063,2026-01-09,247.380005,247.860001,242.240005,238.354634,245.645366,234.709268,249.290732,,,,,238.354634,245.645366,234.709268,249.290732,False,False,False,False,True,False,True
2026-01-08,META,645.000000,667.000000,649.000000,,,,,0.011134,2026-01-09,651.897156,653.783805,641.705314,641.773882,656.226118,634.547763,663.452237,,,,,641.773882,656.226118,634.547763,663.452237,True,False,False,True,True,True,True
2026-01-08,GOOGL,311.000000,323.000000,322.000000,,,,,0.013693,2026-01-09,328.142883,330.399925,325.376465,317.590812,326.409188,313.181623,330.818377,,,,,317.590812,326.409188,313.181623,330.818377,False,False,False,False,True,False,True
2026-01-08,NFLX,88.000000,96.000000,91.000000,,,,,0.013575,2026-01-09,89.459999,90.050003,88.320000,89.764667,92.235333,88.529334,93.470666,,,,,89.764667,92.235333,88.529334,93.470666,True,False,False,False,True,False,True
2026-01-08,TSLA,416.000000,453.000000,431.000000,,,,,0.025207,2026-01-09,445.010010,449.049988,430.390015,420.135969,441.864031,409.271937,452.728063,,,,,420.135969,441.864031,409.271937,452.728063,True,False,False,False,True,False,True
2026-01-08,NVDA,185.000000,193.000000,189.000000,,,,,0.019206,2026-01-09,184.849991,186.329906,183.660053,185.370119,192.629881,181.740237,196.259763,,,,,185.370119,192.629881,181.740237,196.259763,False,False,False,False,True,False,True
2026-01-08,ORCL,189.000000,199.000000,193.000000,,,,,0.035351,2026-01-09,197.829071,199.483282,188.122965,186.177195,199.822805,179.354390,206.645610,,,,,186.177195,199.822805,179.354390,206.645610,True,False,False,True,True,True,True
2026-01-09,MSFT,468.000000,488.000000,478.000000,,,,,0.008967,2026-01-12,475.064392,478.857498,473.571042,473.713630,482.286370,469.427260,486.572740,,,,,473.713630,482.286370,469.427260,486.572740,True,False,False,True,True,True,True
2026-01-09,AAPL,254.000000,268.000000,259.000000,,,,,0.006952,2026-01-12,259.767395,260.815436,256.323780,257.199432,260.800568,255.398864,262.601136,,,,,257.199432,260.800568,255.398864,262.601136,True,False,False,True,True,True,True
2026-01-09,AMZN,234.000000,249.000000,246.000000,,,,,0.014754,2026-01-12,246.470001,248.940002,245.960007,242.370465,249.629535,238.740929,253.259071,,,,,242.370465,249.629535,238.740929,253.259071,True,False,False,True,True,True,True
2026-01-09,META,641.000000,660.000000,646.000000,,,,,0.011177,2026-01-12,640.826843,652.805475,640.088171,638.779774,653.220226,631.559547,660.440453,,,,,638.779774,653.220226,631.559547,660.440453,False,False,False,True,True,True,True
2026-01-09,GOOGL,311.000000,329.000000,325.000000,,,,,0.013685,2026-01-12,331.428558,333.605747,324.577491,320.552381,329.447619,316.104762,333.895238,,,,,320.552381,329.447619,316.104762,333.895238,False,False,False,False,True,False,True
2026-01-09,NFLX,88.000000,95.000000,91.000000,,,,,0.010453,2026-01-12,89.410004,90.339996,89.330002,90.048734,91.951266,89.097467,92.902533,,,,,90.048734,91.951266,89.097467,92.902533,True,False,False,False,True,False,True
2026-01-09,TSLA,418.000000,459.000000,436.000000,,,,,0.025472,2026-01-12,448.959991,454.299988,438.000000,424.894092,447.105908,413.788184,458.211816,,,,,424.894092,447.105908,413.788184,458.211816,True,False,False,False,True,False,True
2026-01-09,NVDA,183.000000,192.000000,185.000000,,,,,0.019145,2026-01-12,184.929993,187.109867,183.010098,181.458127,188.541873,177.916254,192.083746,,,,,181.458127,188.541873,177.916254,192.083746,True,False,False,True,True,True,True
2026-01-09,ORCL,186.000000,198.000000,190.000000,,,,,0.037468,2026-01-12,203.967621,205.880952,196.324317,182.881102,197.118898,175.762204,204.237796,,,,,182.881102,197.118898,175.762204,204.237796,False,False,False,False,True,False,True
2026-01-12,MSFT,467.000000,488.000000,479.000000,,,,,0.008689,2026-01-13,468.583282,473.670613,463.884208,474.838118,483.161882,470.676237,487.323763,,,,,474.838118,483.161882,470.676237,487.323763,True,False,False,False,False,False,False
2026-01-12,AAPL,252.000000,268.000000,259.000000,,,,,0.007124,2026-01-13,260.565887,261.324488,257.910847,257.154918,260.845082,255.309837,262.690163,,,,,257.154918,260.845082,255.309837,262.690163,True,False,False,True,True,True,True
2026-01-12,AMZN,234.000000,251.000000,247.000000,,,,,0.014669,2026-01-13,242.600006,247.660004,240.250000,243.376713,250.623287,239.753427,254.246573,,,,,243.376713,250.623287,239.753427,254.246573,True,False,False,False,True,False,True
2026-01-12,META,641.000000,668.000000,653.000000,,,,,0.011783,2026-01-13,629.966309,641.126394,622.988704,645.305907,660.694093,637.611814,668.388186,,,,,645.305907,660.694093,637.611814,668.388186,False,False,False,False,False,False,False
2026-01-12,GOOGL,313.000000,331.000000,329.000000,,,,,0.012386,2026-01-13,335.533264,340.047378,333.186313,324.925069,333.074931,320.850139,337.149861,,,,,324.925069,333.074931,320.850139,337.149861,False,False,False,False,True,False,True
2026-01-12,NFLX,87.000000,94.000000,89.000000,,,,,0.009705,2026-01-13,90.320000,91.150002,89.070000,88.136243,89.863757,87.272487,90.727513,,,,,88.136243,89.863757,87.272487,90.727513,True,False,False,False,True,False,True
2026-01-12,TSLA,422.000000,458.000000,445.000000,,,,,0.025446,2026-01-13,447.200012,451.809998,443.950012,433.676674,456.323326,422.353348,467.646652,,,,,433.676674,456.323326,422.353348,467.646652,True,False,False,True,True,True,True
2026-01-12,NVDA,182.000000,192.000000,185.000000,,,,,0.018773,2026-01-13,185.799942,188.099821,183.390069,181.526920,188.473080,178.053841,191.946159,,,,,181.526920,188.473080,178.053841,191.946159,True,False,False,True,True,True,True
2026-01-12,ORCL,186.000000,201.000000,199.000000,,,,,0.029305,2026-01-13,201.585938,207.076770,199.961621,193.168217,204.831783,187.336434,210.663566,,,,,193.168217,204.831783,187.336434,210.663566,False,False,False,True,True,True,True
2026-01-13,MSFT,467.000000,485.000000,477.000000,,,,,0.008919,2026-01-14,457.343353,466.124257,455.143160,472.745857,481.254143,468.491714,485.508286,,,,,472.745857,481.254143,468.491714,485.508286,False,False,False,False,False,False,False
2026-01-13,AAPL,252.000000,269.000000,260.000000,,,,,0.007207,2026-01-14,259.477905,261.334472,256.233932,258.126170,261.873830,256.252341,263.747659,,,,,258.126170,261.873830,256.252341,263.747659,True,False,False,True,True,True,True
2026-01-13,AMZN,235.000000,253.000000,246.000000,,,,,0.014519,2026-01-14,236.649994,241.279999,236.220001,242.428446,249.571554,238.856893,253.143107,,,,,242.428446,249.571554,238.856893,253.143107,True,False,False,False,False,False,False
2026-01-13,META,638.000000,661.000000,642.000000,,,,,0.012030,2026-01-14,614.424011,627.330980,613.725245,634.276688,649.723312,626.553376,657.446624,,,,,634.276688,649.723312,626.553376,657.446624,False,False,False,False,False,False,False
2026-01-13,GOOGL,315.000000,335.000000,332.000000,,,,,0.012146,2026-01-14,335.403412,336.082521,330.050394,327.967424,336.032576,323.934848,340.065152,,,,,327.967424,336.032576,323.934848,340.065152,False,False,False,True,True,True,True
2026-01-13,NFLX,87.000000,93.000000,89.000000,,,,,0.009594,2026-01-14,88.550003,91.580002,87.949997,88.146142,89.853858,87.292283,90.707717,,,,,88.146142,89.853858,87.292283,90.707717,True,False,False,True,True,True,True
2026-01-13,TSLA,425.000000,460.000000,449.000000,,,,,0.024681,2026-01-14,439.200012,443.910004,434.220001,437.918356,460.081644,426.836712,471.163288,,,,,437.918356,460.081644,426.836712,471.163288,True,False,False,True,True,True,True
2026-01-13,NVDA,182.000000,190.000000,185.000000,,,,,0.016994,2026-01-14,183.130081,184.450017,180.790212,181.856084,188.143916,178.712167,191.287833,,,,,181.856084,188.143916,178.712167,191.287833,True,False,False,True,True,True,True
2026-01-13,ORCL,184.000000,208.000000,205.000000,,,,,0.027409,2026-01-14,192.936157,200.978062,190.145899,199.381067,210.618933,193.762135,216.237865,,,,,199.381067,210.618933,193.762135,216.237865,True,False,False,False,False,False,False
2026-01-14,MSFT,466.000000,485.000000,471.000000,,,,,0.010228,2026-01-15,454.635406,462.191753,453.878766,466.182506,475.817494,461.365012,480.634988,,,,,466.182506,475.817494,461.365012,480.634988,False,False,False,False,False,False,False
2026-01-14,AAPL,253.000000,268.000000,261.000000,,,,,0.006658,2026-01-15,257.731140,260.555909,256.573288,259.262137,262.737863,257.524274,264.475726,,,,,259.262137,262.737863,257.524274,264.475726,True,False,False,False,True,False,True
2026-01-14,AMZN,234.000000,254.000000,243.000000,,,,,0.015223,2026-01-15,238.179993,240.649994,236.630005,239.300797,246.699203,235.601594,250.398406,,,,,239.300797,246.699203,235.601594,250.398406,True,False,False,False,True,False,True
2026-01-14,META,629.000000,653.000000,631.000000,,,,,0.013019,2026-01-15,619.694580,623.058575,613.136271,622.784975,639.215025,614.569950,647.430050,,,,,622.784975,639.215025,614.569950,647.430050,False,False,False,False,True,False,True
2026-01-14,GOOGL,322.000000,341.000000,336.000000,,,,,0.012063,2026-01-15,332.347382,337.251002,330.310025,331.946743,340.053257,327.893485,344.106515,,,,,331.946743,340.053257,327.893485,344.106515,True,False,False,True,True,True,True
2026-01-14,NFLX,87.000000,93.000000,90.000000,,,,,0.009961,2026-01-15,88.050003,89.889999,87.820000,89.103535,90.896465,88.207070,91.792930,,,,,89.103535,90.896465,88.207070,91.792930,True,False,False,False,False,False,False
2026-01-14,TSLA,430.000000,458.000000,447.000000,,,,,0.023366,2026-01-15,438.570007,445.359985,437.649994,436.555284,457.444716,426.110567,467.889433,,,,,436.555284,457.444716,426.110567,467.889433,True,False,False,True,True,True,True
2026-01-14,NVDA,183.000000,191.000000,186.000000,,,,,0.017401,2026-01-15,187.039886,189.689737,186.319924,182.763397,189.236603,179.526794,192.473206,,,,,182.763397,189.236603,179.526794,192.473206,True,False,False,True,True,True,True
2026-01-14,ORCL,185.000000,207.000000,202.000000,,,,,0.028575,2026-01-15,189.189240,194.331269,188.730834,196.227860,207.772140,190.455719,213.544281,,,,,196.227860,207.772140,190.455719,213.544281,True,False,False,False,False,False,False
2026-01-15,MSFT,456.000000,476.000000,459.000000,,,,,0.010203,2026-01-16,457.821198,461.136451,454.456208,454.316701,463.683299,449.633402,468.366598,,,,,454.316701,463.683299,449.633402,468.366598,True,False,False,True,True,True,True
2026-01-15,AAPL,251.000000,267.000000,260.000000,,,,,0.006632,2026-01-16,255.056137,258.419883,254.457244,258.275586,261.724414,256.551173,263.448827,,,,,258.275586,261.724414,256.551173,263.448827,True,False,False,False,False,False,False
2026-01-15,AMZN,231.000000,251.000000,237.000000,,,,,0.015222,2026-01-16,239.119995,239.570007,236.410004,233.392500,240.607500,229.785000,244.215000,,,,,233.392500,240.607500,229.785000,244.215000,True,False,False,True,True,True,True
2026-01-15,META,611.000000,648.000000,616.000000,,,,,0.012648,2026-01-16,619.145569,627.959863,618.975889,608.208848,623.791152,600.417696,631.582304,,,,,608.208848,623.791152,600.417696,631.582304,True,False,False,True,True,True,True
2026-01-15,GOOGL,318.000000,344.000000,336.000000,,,,,0.012251,2026-01-16,329.571014,334.214964,327.274016,331.883827,340.116173,327.767654,344.232346,,,,,331.883827,340.116173,327.767654,344.232346,True,False,False,False,True,False,True
2026-01-15,NFLX,86.000000,92.000000,89.000000,,,,,0.009609,2026-01-16,88.000000,88.510002,87.779999,88.144779,89.855221,87.289559,90.710441,,,,,88.144779,89.855221,87.289559,90.710441,True,False,False,False,True,False,True
2026-01-15,TSLA,426.000000,455.000000,439.000000,,,,,0.021943,2026-01-16,437.500000,447.250000,435.260010,429.367097,448.632903,419.734193,458.265807,,,,,429.367097,448.632903,419.734193,458.265807,True,False,False,True,True,True,True
2026-01-15,NVDA,181.000000,190.000000,183.000000,,,,,0.017889,2026-01-16,186.219910,190.429688,186.069924,179.726369,186.273631,176.452739,189.547261,,,,,179.726369,186.273631,176.452739,189.547261,True,False,False,True,True,True,True
2026-01-15,ORCL,185.000000,198.000000,194.000000,,,,,0.028681,2026-01-16,190.424927,191.202211,185.880800,188.435963,199.564037,182.871926,205.128074,,,,,188.435963,199.564037,182.871926,205.128074,True,False,False,True,True,True,True
2026-01-16,MSFT,453.000000,471.000000,457.000000,,,,,0.010400,2026-01-20,452.504852,454.774743,447.288094,452.247027,461.752973,447.494054,466.505946,,,,,452.247027,461.752973,447.494054,466.505946,False,False,False,True,True,True,True
2026-01-16,AAPL,252.000000,266.000000,258.000000,,,,,0.006649,2026-01-20,246.242508,254.317502,242.968592,256.284568,259.715432,254.569136,261.430864,,,,,256.284568,259.715432,254.569136,261.430864,False,False,False,False,False,False,False
2026-01-16,AMZN,232.000000,252.000000,238.000000,,,,,0.015063,2026-01-20,231.000000,235.089996,229.339996,234.414957,241.585043,230.829914,245.170086,,,,,234.414957,241.585043,230.829914,245.170086,False,False,False,False,True,False,True
2026-01-16,META,608.000000,647.000000,621.000000,,,,,0.012478,2026-01-20,603.044312,610.311378,598.931652,613.251025,628.748975,605.502050,636.497950,,,,,613.251025,628.748975,605.502050,636.497950,False,False,False,False,False,False,False
2026-01-16,GOOGL,319.000000,345.000000,333.000000,,,,,0.009352,2026-01-20,321.581421,327.303983,320.013454,329.885752,336.114248,326.771503,339.228497,,,,,329.885752,336.114248,326.771503,339.228497,True,False,False,False,False,False,False
2026-01-16,NFLX,86.000000,91.000000,88.000000,,,,,0.009538,2026-01-20,87.260002,89.900002,87.019997,87.160651,88.839349,86.321302,89.678698,,,,,87.160651,88.839349,86.321302,89.678698,True,False,False,True,True,True,True
2026-01-16,TSLA,424.000000,455.000000,439.000000,,,,,0.019720,2026-01-20,419.250000,430.730011,417.440002,430.342787,447.657213,421.685574,456.314426,,,,,430.342787,447.657213,421.685574,456.314426,False,False,False,False,False,False,False
2026-01-16,NVDA,183.000000,191.000000,187.000000,,,,,0.015224,2026-01-20,178.060364,182.370128,177.600382,184.153104,189.846896,181.306209,192.693791,,,,,184.153104,189.846896,181.306209,192.693791,False,False,False,False,False,False,False
2026-01-16,ORCL,182.000000,199.000000,190.000000,,,,,0.025618,2026-01-20,179.293793,186.538494,178.735744,185.132587,194.867413,180.265173,199.734827,,,,,185.132587,194.867413,180.265173,199.734827,False,False,False,False,False,False,False
2026-01-20,MSFT,450.000000,471.000000,460.000000,,,,,0.009688,2026-01-21,442.140991,450.682968,436.735073,455.543579,464.456421,451.087157,468.912843,,,,,455.543579,464.456421,451.087157,468.912843,False,False,False,False,False,False,False
2026-01-20,AAPL,250.000000,261.000000,256.000000,,,,,0.009592,2026-01-21,247.190750,251.093503,244.725329,253.544363,258.455637,251.088726,260.911274,,,,,253.544363,258.455637,251.088726,260.911274,False,False,False,False,False,False,False
2026-01-20,AMZN,230.000000,250.000000,239.000000,,,,,0.016456,2026-01-21,231.309998,232.300003,226.880005,235.066950,242.933050,231.133899,246.866101,,,,,235.066950,242.933050,231.133899,246.866101,True,False,False,False,True,False,True
2026-01-20,META,603.000000,644.000000,620.000000,,,,,0.012066,2026-01-21,611.868591,617.169134,599.011520,612.518842,627.481158,605.037685,634.962315,,,,,612.518842,627.481158,605.037685,634.962315,True,False,False,False,True,False,True
2026-01-20,GOOGL,315.000000,342.000000,330.000000,,,,,0.010878,2026-01-21,327.953125,332.047801,318.934865,326.410144,333.589856,322.820289,337.179711,,,,,326.410144,333.589856,322.820289,337.179711,True,False,False,True,True,True,True
2026-01-20,NFLX,84.000000,93.000000,88.000000,,,,,0.009540,2026-01-21,85.360001,86.000000,81.930000,87.160480,88.839520,86.320960,89.679040,,,,,87.160480,88.839520,86.320960,89.679040,True,False,False,False,False,False,False
2026-01-20,TSLA,420.000000,450.000000,438.000000,,,,,0.019436,2026-01-21,431.440002,438.200012,419.619995,429.486880,446.513120,420.973760,455.026240,,,,,429.486880,446.513120,420.973760,455.026240,True,False,False,True,True,True,True
2026-01-20,NVDA,180.000000,190.000000,186.000000,,,,,0.018250,2026-01-21,183.310089,185.369975,178.390342,182.605518,189.394482,179.211036,192.788964,,,,,182.605518,189.394482,179.211036,192.788964,True,False,False,True,True,True,True
2026-01-20,ORCL,181.000000,198.000000,191.000000,,,,,0.029112,2026-01-21,173.274826,179.971439,170.006243,185.439648,196.560352,179.879295,202.120705,,,,,185.439648,196.560352,179.879295,202.120705,False,False,False,False,False,False,False
2026-01-21,MSFT,445.000000,470.000000,455.000000,,,,,0.010486,2026-01-22,449.139862,450.832307,442.728412,450.228837,459.771163,445.457675,464.542325,,,,,450.228837,459.771163,445.457675,464.542325,True,False,False,False,True,False,True
2026-01-21,AAPL,245.000000,257.000000,247.000000,,,,,0.009509,2026-01-22,247.889450,250.534530,247.689809,244.651305,249.348695,242.302609,251.697391,,,,,244.651305,249.348695,242.302609,251.697391,True,False,False,True,True,True,True
2026-01-21,AMZN,228.000000,252.000000,231.000000,,,,,0.016452,2026-01-22,234.339996,235.720001,230.899994,227.199483,234.800517,223.398965,238.601035,,,,,227.199483,234.800517,223.398965,238.601035,True,False,False,True,True,True,True
2026-01-21,META,596.000000,635.000000,604.000000,,,,,0.012768,2026-01-22,646.476807,659.393768,625.434326,596.288101,611.711899,588.576203,619.423797,,,,,596.288101,611.711899,588.576203,619.423797,False,False,False,False,False,False,False
2026-01-21,GOOGL,315.000000,340.000000,322.000000,,,,,0.011172,2026-01-22,330.110321,334.714314,328.322639,318.402700,325.597300,314.805399,329.194601,,,,,318.402700,325.597300,314.805399,329.194601,True,False,False,False,False,False,False
2026-01-21,NFLX,80.000000,90.000000,87.000000,,,,,0.010163,2026-01-22,83.540001,85.099998,82.980003,86.115860,87.884140,85.231720,88.768280,,,,,86.115860,87.884140,85.231720,88.768280,True,False,False,False,False,False,False
2026-01-21,TSLA,411.000000,446.000000,419.000000,,,,,0.021039,2026-01-22,449.359985,449.500000,432.630005,410.184523,427.815477,401.369047,436.630953,,,,,410.184523,427.815477,401.369047,436.630953,False,False,False,False,False,False,False
2026-01-21,NVDA,171.000000,186.000000,178.000000,,,,,0.017275,2026-01-22,184.829987,186.159916,183.920032,174.924995,181.075005,171.849991,184.150009,,,,,174.924995,181.075005,171.849991,184.150009,True,False,False,False,False,False,False
2026-01-21,ORCL,174.000000,194.000000,180.000000,,,,,0.025580,2026-01-22,177.559845,179.532965,175.885699,175.395660,184.604340,170.791321,189.208679,,,,,175.395660,184.604340,170.791321,189.208679,True,False,False,True,True,True,True
2026-01-22,MSFT,440.000000,466.000000,444.000000,,,,,0.011421,2026-01-23,463.884186,469.011347,448.532538,438.929196,449.070804,433.858392,454.141608,,,,,438.929196,449.070804,433.858392,454.141608,True,False,False,False,False,False,False
2026-01-22,AAPL,244.000000,256.000000,248.000000,,,,,0.009586,2026-01-23,247.580017,248.947487,244.226247,245.622669,250.377331,243.245337,252.754663,,,,,245.622669,250.377331,243.245337,252.754663,True,False,False,True,True,True,True
2026-01-22,AMZN,228.000000,247.000000,231.000000,,,,,0.016657,2026-01-23,239.160004,240.449997,234.570007,227.152125,234.847875,223.304250,238.695750,,,,,227.152125,234.847875,223.304250,238.695750,True,False,False,False,False,False,False
2026-01-22,META,594.000000,639.000000,613.000000,,,,,0.018512,2026-01-23,657.587036,665.303253,643.302519,601.652274,624.347726,590.304548,635.695452,,,,,601.652274,624.347726,590.304548,635.695452,False,False,False,False,False,False,False
2026-01-22,GOOGL,322.000000,341.000000,328.000000,,,,,0.011133,2026-01-23,327.503693,333.256215,327.024336,324.348352,331.651648,320.696704,335.303296,,,,,324.348352,331.651648,320.696704,335.303296,True,False,False,True,True,True,True
2026-01-22,NFLX,81.000000,89.000000,85.000000,,,,,0.010692,2026-01-23,86.120003,86.300003,83.279999,84.091180,85.908820,83.182360,86.817640,,,,,84.091180,85.908820,83.182360,86.817640,True,False,False,False,True,False,True
2026-01-22,TSLA,413.000000,444.000000,431.000000,,,,,0.023088,2026-01-23,449.059998,452.429993,444.040009,421.049075,440.950925,411.098150,450.901850,,,,,421.049075,440.950925,411.098150,450.901850,False,False,False,False,True,False,True
2026-01-22,NVDA,177.000000,187.000000,183.000000,,,,,0.017052,2026-01-23,187.659836,189.589739,186.809891,179.879479,186.120521,176.758957,189.241043,,,,,179.879479,186.120521,176.758957,189.241043,False,False,False,False,True,False,True
2026-01-22,ORCL,171.000000,190.000000,174.000000,,,,,0.024971,2026-01-23,176.543411,179.024735,171.401367,169.655113,178.344887,165.310226,182.689774,,,,,169.655113,178.344887,165.310226,182.689774,True,False,False,True,True,True,True
2026-01-23,MSFT,436.000000,469.000000,451.000000,,,,,0.013960,2026-01-26,468.194977,472.147377,459.951688,444.704017,457.295983,438.408034,463.591966,,,,,444.704017,457.295983,438.408034,463.591966,True,False,False,False,False,False,False
2026-01-23,AAPL,242.000000,256.000000,248.000000,,,,,0.009359,2026-01-26,254.936356,256.084217,249.336759,245.678958,250.321042,243.357915,252.642085,,,,,245.678958,250.321042,243.357915,252.642085,True,False,False,False,False,False,False
2026-01-23,AMZN,226.000000,247.000000,234.000000,,,,,0.016887,2026-01-26,238.419998,240.949997,237.539993,230.048496,237.951504,226.096992,241.903008,,,,,230.048496,237.951504,226.096992,241.903008,True,False,False,False,True,False,True
2026-01-23,META,594.000000,661.000000,648.000000,,,,,0.018909,2026-01-26,671.162720,674.077564,660.112425,635.746744,660.253256,623.493487,672.506513,,,,,635.746744,660.253256,623.493487,672.506513,False,False,False,False,True,False,True
2026-01-23,GOOGL,321.000000,339.000000,331.000000,,,,,0.011059,2026-01-26,332.826782,335.403415,326.574910,327.339379,334.660621,323.678757,338.321243,,,,,327.339379,334.660621,323.678757,338.321243,True,False,False,True,True,True,True
2026-01-23,NFLX,81.000000,88.000000,84.000000,,,,,0.013341,2026-01-26,85.699997,86.940002,85.349998,82.879379,85.120621,81.758758,86.241242,,,,,82.879379,85.120621,81.758758,86.241242,True,False,False,False,True,False,True
