date,ticker,firm_low,firm_high,prev_close,sigma_daily,next_date,actual_close,actual_high,actual_low,rv_1s_low,rv_1s_high,rv_2s_low,rv_2s_high,atm_iv,iv_status,iv_1s_low,iv_1s_high,iv_2s_low,iv_2s_high,blend_1s_low,blend_1s_high,blend_2s_low,blend_2s_high,firm_hit,rv_1s_hit,rv_2s_hit,iv_1s_hit,iv_2s_hit,blend_1s_hit,blend_2s_hit
2026-01-13,NVDA,182.000000,190.000000,185.000000,0.016994,2026-01-14,183.130081,184.450017,180.790212,181.856084,188.143916,178.712167,191.287833,0.350432,contaminated_live,180.916102,189.083898,176.832203,193.167797,181.198096,188.801904,177.396192,192.603808,True,True,True,True,True,True,True
2026-01-13,ORCL,184.000000,208.000000,205.000000,0.027409,2026-01-14,192.936157,200.978062,190.145899,199.381064,210.618936,193.762129,216.237871,0.415748,contaminated_live,199.631118,210.368882,194.262236,215.737764,199.556102,210.443898,194.112204,215.887796,True,False,False,False,False,False,False
2026-01-13,TSLA,425.000000,460.000000,449.000000,0.024681,2026-01-14,439.200012,443.910004,434.220001,437.918356,460.081644,426.836712,471.163288,0.320035,contaminated_live,439.948029,458.051971,430.896057,467.103943,439.339127,458.660873,429.678254,468.321746,True,True,True,False,True,False,True
2026-01-14,AAPL,253.000000,268.000000,261.000000,0.006658,2026-01-15,257.731140,260.555909,256.573288,259.262137,262.737863,257.524274,264.475726,0.142085,contaminated_live,258.663913,263.336087,256.327826,265.672174,258.843380,263.156620,256.686760,265.313240,True,False,True,False,True,False,True
2026-01-14,AMZN,234.000000,254.000000,243.000000,0.015223,2026-01-15,238.179993,240.649994,236.630005,239.300797,246.699203,235.601594,250.398406,0.211678,contaminated_live,239.759729,246.240271,236.519458,249.480542,239.622050,246.377950,236.244099,249.755901,True,False,True,False,True,False,True
2026-01-14,GOOGL,322.000000,341.000000,336.000000,0.012063,2026-01-15,332.347382,337.251002,330.310025,331.946743,340.053257,327.893485,344.106515,0.171833,contaminated_live,332.362983,339.637017,328.725967,343.274033,332.238111,339.761889,328.476222,343.523778,True,True,True,False,True,True,True
2026-01-14,META,629.000000,653.000000,631.000000,0.013019,2026-01-15,619.694580,623.058575,613.136271,622.784982,639.215018,614.569963,647.430037,0.370389,contaminated_live,616.277309,645.722691,601.554617,660.445383,618.229610,643.770390,605.459221,656.540779,False,False,True,True,True,True,True
2026-01-14,MSFT,466.000000,485.000000,471.000000,0.010228,2026-01-15,454.635376,462.191722,453.878736,466.182506,475.817494,461.365013,480.634987,0.197835,contaminated_live,465.130189,476.869811,459.260377,482.739623,465.445884,476.554116,459.891768,482.108232,False,False,False,False,False,False,False
2026-01-14,NFLX,87.000000,93.000000,90.000000,0.009961,2026-01-15,88.050003,89.889999,87.820000,89.103535,90.896465,88.207070,91.792930,0.232901,contaminated_live,88.679578,91.320422,87.359155,92.640845,88.806765,91.193235,87.613530,92.386470,True,False,False,False,True,False,True
2026-01-14,NVDA,183.000000,191.000000,186.000000,0.017401,2026-01-15,187.039886,189.689737,186.319924,182.763397,189.236603,179.526794,192.473206,0.350432,contaminated_live,181.894026,190.105974,177.788053,194.211947,182.154838,189.845162,178.309675,193.690325,True,True,True,True,True,True,True
2026-01-14,ORCL,185.000000,207.000000,202.000000,0.028575,2026-01-15,189.189240,194.331269,188.730834,196.227857,207.772143,190.455713,213.544287,0.415748,contaminated_live,196.709687,207.290313,191.419374,212.580626,196.565138,207.434862,191.130276,212.869724,True,False,False,False,False,False,False
2026-01-14,TSLA,430.000000,458.000000,447.000000,0.023366,2026-01-15,438.570007,445.359985,437.649994,436.555284,457.444716,426.110567,467.889433,0.320035,contaminated_live,437.988349,456.011651,428.976698,465.023302,437.558430,456.441570,428.116859,465.883141,True,True,True,True,True,True,True
2026-01-15,AAPL,251.000000,267.000000,260.000000,0.006632,2026-01-16,255.056137,258.419883,254.457244,258.275586,261.724414,256.551173,263.448827,0.142085,contaminated_live,257.672864,262.327136,255.345727,264.654273,257.853680,262.146320,255.707361,264.292639,True,False,False,False,False,False,False
2026-01-15,AMZN,231.000000,251.000000,237.000000,0.015222,2026-01-16,239.119995,239.570007,236.410004,233.392500,240.607500,229.785000,244.215000,0.211678,contaminated_live,233.839736,240.160264,230.679471,243.320529,233.705565,240.294435,230.411130,243.588870,True,True,True,True,True,True,True
2026-01-15,GOOGL,318.000000,344.000000,336.000000,0.012251,2026-01-16,329.571014,334.214964,327.274016,331.883827,340.116173,327.767654,344.232346,0.171833,contaminated_live,332.362983,339.637017,328.725967,343.274033,332.219237,339.780763,328.438473,343.561527,True,False,True,False,True,False,True
2026-01-15,META,611.000000,648.000000,616.000000,0.012648,2026-01-16,619.145569,627.959863,618.975889,608.208850,623.791150,600.417701,631.582299,0.370389,contaminated_live,601.627293,630.372707,587.254587,644.745413,603.601760,628.398240,591.203521,640.796479,True,True,True,True,True,True,True
2026-01-15,MSFT,456.000000,476.000000,459.000000,0.010203,2026-01-16,457.821167,461.136420,454.456178,454.316701,463.683299,449.633402,468.366598,0.197835,contaminated_live,453.279738,464.720262,447.559476,470.440524,453.590827,464.409173,448.181654,469.818346,True,True,True,True,True,True,True
2026-01-15,NFLX,86.000000,92.000000,89.000000,0.009609,2026-01-16,88.000000,88.510002,87.779999,88.144779,89.855221,87.289559,90.710441,0.232901,contaminated_live,87.694249,90.305751,86.388498,91.611502,87.829408,90.170592,86.658816,91.341184,True,False,True,True,True,True,True
2026-01-15,NVDA,181.000000,190.000000,183.000000,0.017889,2026-01-16,186.219910,190.429688,186.069924,179.726369,186.273631,176.452739,189.547261,0.350432,contaminated_live,178.960252,187.039748,174.920504,191.079496,179.190087,186.809913,175.380174,190.619826,True,True,True,True,True,True,True
2026-01-15,ORCL,185.000000,198.000000,194.000000,0.028681,2026-01-16,190.424927,191.202211,185.880800,188.435960,199.564040,182.871920,205.128080,0.415748,contaminated_live,188.919204,199.080796,183.838409,204.161591,188.774231,199.225769,183.548462,204.451538,True,True,True,True,True,True,True
2026-01-15,TSLA,426.000000,455.000000,439.000000,0.021943,2026-01-16,437.500000,447.250000,435.260010,429.367097,448.632903,419.734193,458.265807,0.320035,contaminated_live,430.149631,447.850369,421.299263,456.700737,429.914871,448.085129,420.829742,457.170258,True,True,True,True,True,True,True
2026-01-16,AAPL,252.000000,266.000000,258.000000,0.006649,2026-01-20,246.242508,254.317502,242.968592,256.284568,259.715432,254.569136,261.430864,0.142085,contaminated_live,255.690765,260.309235,253.381529,262.618471,255.868906,260.131094,253.737811,262.262189,False,False,False,False,False,False,False
2026-01-16,AMZN,232.000000,252.000000,238.000000,0.015063,2026-01-20,231.000000,235.089996,229.339996,234.414957,241.585043,230.829914,245.170086,0.211678,contaminated_live,234.826401,241.173599,231.652803,244.347197,234.702968,241.297032,231.405936,244.594064,False,False,True,False,False,False,False
2026-01-16,GOOGL,319.000000,345.000000,333.000000,0.009352,2026-01-20,321.581421,327.303983,320.013454,329.885752,336.114248,326.771503,339.228497,0.171833,contaminated_live,329.395457,336.604543,325.790913,340.209087,329.542545,336.457455,326.085090,339.914910,True,False,False,False,False,False,False
2026-01-16,META,608.000000,647.000000,621.000000,0.012478,2026-01-20,603.044312,610.311378,598.931652,613.251025,628.748975,605.502051,636.497949,0.370389,contaminated_live,606.510632,635.489368,592.021263,649.978737,608.532750,633.467250,596.065500,645.934500,False,False,False,False,True,False,True
2026-01-16,MSFT,453.000000,471.000000,457.000000,0.010400,2026-01-20,452.504883,454.774773,447.288124,452.247027,461.752973,447.494054,466.505946,0.197835,contaminated_live,451.304663,462.695337,445.609326,468.390674,451.587372,462.412628,446.174744,467.825256,False,True,True,True,True,True,True
2026-01-16,NFLX,86.000000,91.000000,88.000000,0.009538,2026-01-20,87.260002,89.900002,87.019997,87.160651,88.839349,86.321302,89.678698,0.232901,contaminated_live,86.708920,89.291080,85.417841,90.582159,86.844440,89.155560,85.688879,90.311121,True,True,True,True,True,True,True
2026-01-16,NVDA,183.000000,191.000000,187.000000,0.015224,2026-01-20,178.060364,182.370128,177.600382,184.153104,189.846896,181.306209,192.693791,0.350432,contaminated_live,182.871951,191.128049,178.743903,195.256097,183.256297,190.743703,179.512594,194.487406,False,False,False,False,False,False,False
2026-01-16,ORCL,182.000000,199.000000,190.000000,0.025618,2026-01-20,179.293793,186.538494,178.735744,185.132581,194.867419,180.265163,199.734837,0.415748,contaminated_live,185.023963,194.976037,180.047926,199.952074,185.056549,194.943451,180.113097,199.886903,False,False,False,False,False,False,False
2026-01-16,TSLA,424.000000,455.000000,439.000000,0.019720,2026-01-20,419.250000,430.730011,417.440002,430.342787,447.657213,421.685574,456.314426,0.320035,contaminated_live,430.149631,447.850369,421.299263,456.700737,430.207578,447.792422,421.415156,456.584844,False,False,False,False,False,False,False
2026-01-20,AAPL,250.000000,261.000000,256.000000,0.009592,2026-01-21,247.190750,251.093503,244.725329,253.544363,258.455637,251.088726,260.911274,0.142085,contaminated_live,253.708666,258.291334,251.417331,260.582669,253.659375,258.340625,251.318750,260.681250,False,False,False,False,False,False,False
2026-01-20,AMZN,230.000000,250.000000,239.000000,0.016456,2026-01-21,231.309998,232.300003,226.880005,235.066950,242.933050,231.133899,246.866101,0.211678,contaminated_live,235.813067,242.186933,232.626134,245.373866,235.589232,242.410768,232.178463,245.821537,True,False,True,False,False,False,False
2026-01-20,GOOGL,315.000000,342.000000,330.000000,0.010878,2026-01-21,327.953125,332.047801,318.934865,326.410144,333.589856,322.820289,337.179711,0.171833,contaminated_live,326.427930,333.572070,322.855860,337.144140,326.422594,333.577406,322.845189,337.154811,True,True,True,True,True,True,True
2026-01-20,META,603.000000,644.000000,620.000000,0.012066,2026-01-21,611.868591,617.169134,599.011520,612.518850,627.481150,605.037699,634.962301,0.370389,contaminated_live,605.533964,634.466036,591.067928,648.932072,607.629430,632.370570,595.258859,644.741141,True,False,True,True,True,True,True
2026-01-20,MSFT,450.000000,471.000000,460.000000,0.009688,2026-01-21,442.141022,450.682999,436.735103,455.543582,464.456418,451.087163,468.912837,0.197835,contaminated_live,454.267276,465.732724,448.534551,471.465449,454.650167,465.349833,449.300335,470.699665,False,False,False,False,False,False,False
2026-01-20,NFLX,84.000000,93.000000,88.000000,0.009540,2026-01-21,85.360001,86.000000,81.930000,87.160480,88.839520,86.320960,89.679040,0.232901,contaminated_live,86.708920,89.291080,85.417841,90.582159,86.844388,89.155612,85.688777,90.311223,True,False,False,False,False,False,False
2026-01-20,NVDA,180.000000,190.000000,186.000000,0.018250,2026-01-21,183.310089,185.369975,178.390342,182.605518,189.394482,179.211036,192.788964,0.350432,contaminated_live,181.894026,190.105974,177.788053,194.211947,182.107474,189.892526,178.214948,193.785052,True,True,True,True,True,True,True
2026-01-20,ORCL,181.000000,198.000000,191.000000,0.029112,2026-01-21,173.274826,179.971439,170.006243,185.439643,196.560357,179.879285,202.120715,0.415748,contaminated_live,185.997773,196.002227,180.995547,201.004453,185.830334,196.169666,180.660668,201.339332,False,False,False,False,False,False,False
2026-01-20,TSLA,420.000000,450.000000,438.000000,0.019436,2026-01-21,431.440002,438.200012,419.619995,429.486880,446.513120,420.973760,455.026240,0.320035,contaminated_live,429.169792,446.830208,420.339584,455.660416,429.264918,446.735082,420.529836,455.470164,True,True,True,True,True,True,True
2026-01-21,AAPL,245.000000,257.000000,247.000000,0.009509,2026-01-22,247.889450,250.534530,247.689809,244.651305,249.348695,242.302609,251.697391,0.142085,contaminated_live,244.789220,249.210780,242.578441,251.421559,244.747846,249.252154,242.495691,251.504309,True,True,True,True,True,True,True
2026-01-21,AMZN,228.000000,252.000000,231.000000,0.016452,2026-01-22,234.339996,235.720001,230.899994,227.199483,234.800517,223.398965,238.601035,0.211678,contaminated_live,227.919742,234.080258,224.839485,237.160515,227.703664,234.296336,224.407329,237.592671,True,True,True,False,True,False,True
2026-01-21,GOOGL,315.000000,340.000000,322.000000,0.011172,2026-01-22,330.110321,334.714314,328.322639,318.402700,325.597300,314.805399,329.194601,0.171833,contaminated_live,318.514526,325.485474,315.029051,328.970949,318.480978,325.519022,314.961956,329.038044,True,False,False,False,False,False,False
2026-01-21,META,596.000000,635.000000,604.000000,0.012768,2026-01-22,646.476807,659.393768,625.434326,596.288109,611.711891,588.576218,619.423782,0.370389,contaminated_live,589.907281,618.092719,575.814562,632.185438,591.821529,616.178471,579.643059,628.356941,False,False,False,False,False,False,False
2026-01-21,MSFT,445.000000,470.000000,455.000000,0.010486,2026-01-22,449.139862,450.832307,442.728412,450.228840,459.771160,445.457680,464.542320,0.197835,contaminated_live,449.329588,460.670412,443.659176,466.340824,449.599364,460.400636,444.198727,465.801273,True,False,True,False,True,False,True
2026-01-21,NFLX,80.000000,90.000000,87.000000,0.010163,2026-01-22,83.540001,85.099998,82.980003,86.115860,87.884140,85.231720,88.768280,0.232901,contaminated_live,85.723592,88.276408,84.447184,89.552816,85.841272,88.158728,84.682544,89.317456,True,False,False,False,False,False,False
2026-01-21,NVDA,171.000000,186.000000,178.000000,0.017275,2026-01-22,184.829987,186.159916,183.920032,174.924995,181.075005,171.849991,184.150009,0.350432,contaminated_live,174.070627,181.929373,170.141255,185.858745,174.326938,181.673062,170.653876,185.346124,True,False,False,False,True,False,True
2026-01-21,ORCL,174.000000,194.000000,180.000000,0.025580,2026-01-22,177.559845,179.532965,175.885699,175.395660,184.604340,170.791319,189.208681,0.415748,contaminated_live,175.285860,184.714140,170.571720,189.428280,175.318800,184.681200,170.637599,189.362401,True,True,True,True,True,True,True
2026-01-21,TSLA,411.000000,446.000000,419.000000,0.021039,2026-01-22,449.359985,449.500000,432.630005,410.184523,427.815477,401.369047,436.630953,0.320035,contaminated_live,410.552837,427.447163,402.105675,435.894325,410.442343,427.557657,401.884686,436.115314,False,False,False,False,False,False,False
2026-01-22,AAPL,244.000000,256.000000,248.000000,0.009586,2026-01-23,247.580017,248.947487,244.226247,245.622669,250.377331,243.245337,252.754663,0.142085,contaminated_live,245.780270,250.219730,243.560540,252.439460,245.732989,250.267011,243.465979,252.534021,True,True,True,True,True,True,True
2026-01-22,AMZN,228.000000,247.000000,231.000000,0.016657,2026-01-23,239.160004,240.449997,234.570007,227.152125,234.847875,223.304250,238.695750,0.211678,contaminated_live,227.919742,234.080258,224.839485,237.160515,227.689457,234.310543,224.378914,237.621086,True,False,False,False,False,False,False
2026-01-22,GOOGL,322.000000,341.000000,328.000000,0.011133,2026-01-23,327.503693,333.256215,327.024336,324.348352,331.651648,320.696704,335.303296,0.171833,contaminated_live,324.449579,331.550421,320.899158,335.100842,324.419211,331.580789,320.838422,335.161578,True,True,True,True,True,True,True
2026-01-22,META,594.000000,639.000000,613.000000,0.018512,2026-01-23,657.587036,665.303253,643.302519,601.652279,624.347721,590.304557,635.695443,0.370389,contaminated_live,598.697290,627.302710,584.394581,641.605419,599.583787,626.416213,586.167574,639.832426,False,False,False,False,False,False,False
2026-01-22,MSFT,440.000000,466.000000,444.000000,0.011421,2026-01-23,463.884186,469.011347,448.532538,438.929202,449.070798,433.858403,454.141597,0.197835,contaminated_live,438.466675,449.533325,432.933349,455.066651,438.605433,449.394567,433.210866,454.789134,True,False,False,False,False,False,False
2026-01-22,NFLX,81.000000,89.000000,85.000000,0.010692,2026-01-23,86.120003,86.300003,83.279999,84.091180,85.908820,83.182360,86.817640,0.232901,contaminated_live,83.752935,86.247065,82.505869,87.494131,83.854408,86.145592,82.708816,87.291184,True,False,True,True,True,True,True
2026-01-22,NVDA,177.000000,187.000000,183.000000,0.017052,2026-01-23,187.659836,189.589739,186.809891,179.879479,186.120521,176.758957,189.241043,0.350432,contaminated_live,178.960252,187.039748,174.920504,191.079496,179.236020,186.763980,175.472040,190.527960,False,False,True,False,True,False,True
2026-01-22,ORCL,171.000000,190.000000,174.000000,0.024971,2026-01-23,176.543411,179.024735,171.401367,169.655111,178.344889,165.310222,182.689778,0.415748,contaminated_live,169.442998,178.557002,164.885996,183.114004,169.506632,178.493368,165.013264,182.986736,True,True,True,True,True,True,True
2026-01-22,TSLA,413.000000,444.000000,431.000000,0.023088,2026-01-23,449.059998,452.429993,444.040009,421.049075,440.950925,411.098150,450.901850,0.320035,contaminated_live,422.310914,439.689086,413.621828,448.378172,421.932362,440.067638,412.864724,449.135276,False,False,True,False,False,False,True
2026-01-23,AAPL,242.000000,256.000000,248.000000,0.009359,2026-01-26,254.936356,256.084217,249.336759,245.678958,250.321042,243.357915,252.642085,0.142085,contaminated_live,245.780270,250.219730,243.560540,252.439460,245.749876,250.250124,243.499752,252.500248,True,False,False,False,False,False,False
2026-01-23,AMZN,226.000000,247.000000,234.000000,0.016887,2026-01-26,238.419998,240.949997,237.539993,230.048496,237.951504,226.096992,241.903008,0.211678,contaminated_live,230.879739,237.120261,227.759478,240.240522,230.630366,237.369634,227.260732,240.739268,True,False,True,False,True,False,True
2026-01-23,GOOGL,321.000000,339.000000,331.000000,0.011059,2026-01-26,332.826782,335.403415,326.574910,327.339379,334.660621,323.678757,338.321243,0.171833,contaminated_live,327.417106,334.582894,323.834211,338.165789,327.393788,334.606212,323.787575,338.212425,True,True,True,True,True,True,True
2026-01-23,META,594.000000,661.000000,648.000000,0.018909,2026-01-26,671.162781,674.077625,660.112485,635.746749,660.253251,623.493498,672.506502,0.370389,contaminated_live,632.880659,663.119341,617.761318,678.238682,633.740486,662.259514,619.480972,676.519028,False,False,True,False,True,False,True
2026-01-23,MSFT,436.000000,469.000000,451.000000,0.013960,2026-01-26,468.195007,472.147408,459.951718,444.704021,457.295979,438.408042,463.591958,0.197835,contaminated_live,445.379438,456.620562,439.758875,462.241125,445.176813,456.823187,439.353625,462.646375,True,False,False,False,False,False,False
2026-01-23,NFLX,81.000000,88.000000,84.000000,0.013341,2026-01-26,85.699997,86.940002,85.349998,82.879379,85.120621,81.758758,86.241242,0.232901,contaminated_live,82.767606,85.232394,81.535212,86.464788,82.801138,85.198862,81.602276,86.397724,True,False,True,False,True,False,True
2026-01-23,NVDA,178.000000,190.000000,185.000000,0.015991,2026-01-26,186.459915,189.109766,185.979945,182.041686,187.958314,179.083373,190.916627,0.350432,contaminated_live,180.916102,189.083898,176.832203,193.167797,181.253777,188.746223,177.507554,192.492446,True,True,True,True,True,True,True
2026-01-23,ORCL,168.000000,189.000000,178.000000,0.024852,2026-01-26,181.805038,184.665045,177.908643,173.576306,182.423694,169.152612,186.847388,0.415748,contaminated_live,173.338239,182.661761,168.676478,187.323522,173.409659,182.590341,168.819318,187.180682,True,True,True,True,True,True,True
2026-01-23,TSLA,419.000000,467.000000,449.000000,0.023091,2026-01-26,435.200012,445.040009,434.279999,438.632214,459.367786,428.264427,469.735573,0.320035,contaminated_live,439.948029,458.051971,430.896057,467.103943,439.553284,458.446716,430.106568,467.893432,True,False,True,False,True,False,True
2026-01-26,AAPL,240.000000,258.000000,248.000000,0.011953,2026-01-27,257.791016,261.464214,257.731129,245.035690,250.964310,242.071380,253.928620,0.142085,contaminated_live,245.780270,250.219730,243.560540,252.439460,245.556896,250.443104,243.113792,252.886208,True,False,False,False,False,False,False
2026-01-26,AMZN,229.000000,248.000000,239.000000,0.016920,2026-01-27,244.679993,244.880005,238.080002,234.956219,243.043781,230.912438,247.087562,0.211678,contaminated_live,235.813067,242.186933,232.626134,245.373866,235.556012,242.443988,232.112025,245.887975,True,False,True,False,True,False,True
2026-01-26,GOOGL,320.000000,340.000000,328.000000,0.011467,2026-01-27,334.115082,337.470730,333.046496,324.238746,331.761254,320.477493,335.522507,0.171833,contaminated_live,324.449579,331.550421,320.899158,335.100842,324.386329,331.613671,320.772658,335.227342,True,False,True,False,True,False,True
2026-01-26,META,592.000000,664.000000,659.000000,0.019467,2026-01-27,671.771667,675.614849,663.476467,646.171062,671.828938,633.342123,684.657877,0.370389,contaminated_live,643.624004,674.375996,628.248007,689.751993,644.388121,673.611879,629.776242,688.223758,False,True,True,True,True,True,True
2026-01-26,MSFT,439.000000,472.000000,466.000000,0.014161,2026-01-27,478.449310,480.729166,471.062224,459.401180,472.598820,452.802361,479.197639,0.197835,contaminated_live,460.192501,471.807499,454.385002,477.614998,459.955105,472.044895,453.910210,478.089790,False,False,True,False,False,False,False
2026-01-26,NFLX,82.000000,89.000000,86.000000,0.013278,2026-01-27,85.580002,85.599998,83.879997,84.858090,87.141910,83.716179,88.283821,0.232901,contaminated_live,84.738263,87.261737,83.476526,88.523474,84.774211,87.225789,83.548422,88.451578,True,True,True,True,True,True,True
2026-01-26,NVDA,179.000000,191.000000,188.000000,0.016038,2026-01-27,188.509796,189.989712,185.689942,184.984920,191.015080,181.969840,194.030160,0.350432,contaminated_live,183.849876,192.150124,179.699752,196.300248,184.190389,191.809611,180.380778,195.619222,True,True,True,True,True,True,True
2026-01-26,ORCL,165.000000,188.000000,177.000000,0.025805,2026-01-27,174.291260,179.094491,173.075505,172.432597,181.567403,167.865195,186.134805,0.415748,contaminated_live,172.364429,181.635571,167.728858,186.271142,172.384879,181.615121,167.769759,186.230241,True,True,True,True,True,True,True
2026-01-26,TSLA,420.000000,464.000000,449.000000,0.023857,2026-01-27,430.899994,437.519989,430.690002,438.288304,459.711696,427.576608,470.423392,0.320035,contaminated_live,439.948029,458.051971,430.896057,467.103943,439.450111,458.549889,429.900222,468.099778,True,False,True,False,True,False,True
2026-01-27,AAPL,243.000000,260.000000,255.000000,0.012389,2026-01-28,255.964462,258.379958,254.038033,251.840912,258.159088,248.681824,261.318176,0.142085,contaminated_live,252.717616,257.282384,250.435232,259.564768,252.454605,257.545395,249.909210,260.090790,True,True,True,True,True,True,True
2026-01-27,AMZN,229.000000,246.000000,238.000000,0.017804,2026-01-28,243.009995,247.779999,241.529999,233.762724,242.237276,229.525448,246.474552,0.211678,contaminated_live,234.826401,241.173599,231.652803,244.347197,234.507298,241.492702,231.014596,244.985404,True,False,True,False,True,False,True
2026-01-27,GOOGL,322.000000,342.000000,333.000000,0.011410,2026-01-28,335.573212,337.101222,331.508495,329.200331,336.799669,325.400661,340.599339,0.171833,contaminated_live,329.395457,336.604543,325.790913,340.209087,329.336919,336.663081,325.673838,340.326162,True,True,True,True,True,True,True
2026-01-27,META,590.000000,677.000000,672.000000,0.019399,2026-01-28,667.539246,676.473321,664.913924,658.963836,685.036164,645.927673,698.072327,0.370389,contaminated_live,656.320684,687.679316,640.641367,703.358633,657.113629,686.886371,642.227259,701.772741,True,True,True,True,True,True,True
2026-01-27,MSFT,440.000000,475.000000,470.000000,0.015119,2026-01-28,479.494690,481.595321,475.880779,462.894248,477.105752,455.788496,484.211504,0.197835,contaminated_live,464.142651,475.857349,458.285302,481.714698,463.768130,476.231870,457.536260,482.463740,False,False,True,False,True,False,True
2026-01-27,NFLX,82.000000,89.000000,86.000000,0.012935,2026-01-28,84.639999,86.470001,84.300003,84.887599,87.112401,83.775198,88.224802,0.232901,contaminated_live,84.738263,87.261737,83.476526,88.523474,84.783064,87.216936,83.566128,88.433872,True,False,True,False,True,False,True
2026-01-27,NVDA,179.000000,191.000000,186.000000,0.016067,2026-01-28,191.509644,192.339600,189.829727,183.011528,188.988472,180.023056,191.976944,0.350432,contaminated_live,181.894026,190.105974,177.788053,194.211947,182.229277,189.770723,178.458554,193.541446,False,False,True,False,True,False,True
2026-01-27,ORCL,165.000000,191.000000,182.000000,0.027096,2026-01-28,172.198578,181.047661,171.261847,177.068557,186.931443,172.137113,191.862887,0.415748,contaminated_live,177.233480,186.766520,172.466961,191.533039,177.184003,186.815997,172.368006,191.631994,True,False,True,False,False,False,False
2026-01-27,TSLA,418.000000,451.000000,435.000000,0.023595,2026-01-28,431.459991,438.260010,430.100006,424.735992,445.264008,414.471983,455.528017,0.320035,contaminated_live,426.230273,443.769727,417.460545,452.539455,425.781988,444.218012,416.563977,453.436023,True,True,True,True,True,True,True
2026-01-28,AAPL,242.000000,263.000000,258.000000,0.012385,2026-01-29,257.801025,259.168480,253.938207,254.804623,261.195377,251.609245,264.390755,0.142085,contaminated_live,255.690765,260.309235,253.381529,262.618471,255.424922,260.575078,252.849844,263.150156,True,True,True,True,True,True,True
2026-01-28,AMZN,231.000000,249.000000,245.000000,0.017904,2026-01-29,241.729996,243.000000,236.740005,240.613516,249.386484,236.227032,253.772968,0.211678,contaminated_live,241.733060,248.266940,238.466120,251.533880,241.397197,248.602803,237.794394,252.205606,True,True,True,False,True,True,True
2026-01-28,GOOGL,323.000000,342.000000,335.000000,0.011388,2026-01-29,337.810272,341.845029,326.115504,331.185042,338.814958,327.370084,342.629916,0.171833,contaminated_live,331.373808,338.626192,327.747616,342.252384,331.317178,338.682822,327.634356,342.365644,True,True,True,True,True,True,True
2026-01-28,META,591.000000,681.000000,673.000000,0.019386,2026-01-29,736.995361,742.675232,711.281220,659.953172,686.046828,646.906343,699.093657,0.370389,contaminated_live,657.297351,688.702649,641.594703,704.405297,658.094097,687.905903,643.188195,702.811805,False,False,False,False,False,False,False
2026-01-28,MSFT,444.000000,484.000000,481.000000,0.015131,2026-01-29,431.578064,440.538162,419.153384,473.722141,488.277859,466.444282,495.555718,0.197835,contaminated_live,475.005564,486.994436,469.011129,492.988871,474.620537,487.379463,468.241075,493.758925,False,False,False,False,False,False,False
2026-01-28,NFLX,82.000000,88.000000,86.000000,0.013001,2026-01-29,83.160004,84.379997,82.349998,84.881909,87.118091,83.763818,88.236182,0.232901,contaminated_live,84.738263,87.261737,83.476526,88.523474,84.781357,87.218643,83.562714,88.437286,True,False,False,False,False,False,False
2026-01-28,NVDA,180.000000,193.000000,189.000000,0.016213,2026-01-29,192.499573,193.469521,186.049925,185.935673,192.064327,182.871346,195.128654,0.350432,contaminated_live,184.827801,193.172199,180.655602,197.344398,185.160163,192.839837,181.320325,196.679675,True,False,True,True,True,True,True
2026-01-28,ORCL,166.000000,190.000000,175.000000,0.027080,2026-01-29,168.421768,169.637523,160.957846,170.260996,179.739004,165.521992,184.478008,0.415748,contaminated_live,170.416808,179.583192,165.833616,184.166384,170.370064,179.629936,165.740129,184.259871,True,False,True,False,True,False,True
2026-01-28,TSLA,414.000000,449.000000,431.000000,0.022671,2026-01-29,416.559998,440.230011,414.619995,421.228985,440.771015,411.457969,450.542031,0.320035,contaminated_live,422.310914,439.689086,413.621828,448.378172,421.986335,440.013665,412.972670,449.027330,True,False,True,False,True,False,True
2026-01-29,AAPL,241.000000,261.000000,256.000000,0.012601,2026-01-30,258.998810,261.414305,251.712329,252.774248,259.225752,249.548497,262.451503,0.142085,contaminated_live,253.708666,258.291334,251.417331,260.582669,253.428340,258.571660,250.856681,261.143319,True,True,True,False,True,False,True
2026-01-29,AMZN,232.000000,249.000000,243.000000,0.017987,2026-01-30,239.300003,243.320007,237.639999,238.629075,247.370925,234.258151,251.741849,0.211678,contaminated_live,239.759729,246.240271,236.519458,249.480542,239.420533,246.579467,235.841066,250.158934,True,True,True,False,True,False,True
2026-01-29,GOOGL,324.000000,346.000000,336.000000,0.011391,2026-01-30,337.560608,339.558008,331.858039,332.172521,339.827479,328.345043,343.654957,0.171833,contaminated_live,332.362983,339.637017,328.725967,343.274033,332.305845,339.694155,328.611689,343.388311,True,True,True,True,True,True,True
2026-01-29,META,605.000000,730.000000,669.000000,0.030122,2026-01-30,715.224182,730.866263,712.319391,648.848704,689.151296,628.697408,709.302592,0.370389,contaminated_live,653.390681,684.609319,637.781361,700.218639,652.028088,685.971912,635.056175,702.943825,True,False,False,False,False,False,False
2026-01-29,MSFT,432.000000,483.000000,482.000000,0.026888,2026-01-30,428.382324,437.651046,424.559352,469.039889,494.960111,456.079778,507.920222,0.197835,contaminated_live,475.993102,488.006898,469.986204,494.013796,473.907138,490.092862,465.814276,498.185724,False,False,False,False,False,False,False
